genre,store_name,business_hours,address,url,Cleaned_Address,Latitude,Longitude
居酒屋,カラオケ居酒屋 M,,東京都江戸川区船堀3-9-6 ジョイプラザ2 1F,https://tabelog.com/tokyo/A1312/A131205/13288701/,東京都江戸川区船堀3-9-6 ジョイプラザ2 1F,139.865387,35.682384
居酒屋,酒房 山なか,,東京都江戸川区南小岩8-11-11,https://tabelog.com/tokyo/A1312/A131204/13233323/,東京都江戸川区南小岩8-11-11,139.88475,35.733131
居酒屋,ミャンマー居酒屋 ちりん,"営業時間
[月・火・木・金]17:00～23:30[土・日・祝]14:00～23:30
日曜営業
定休日
水曜日",東京都江戸川区北小岩6-10-1 エスカイア第二マンション 2F,https://tabelog.com/tokyo/A1312/A131204/13265149/,東京都江戸川区北小岩6-10-1 エスカイア第二マンション 2F,139.883057,35.743126
居酒屋,丸,"営業時間
[火～日]17:00～24:00（L.O.23:30）
日曜営業
定休日
月曜日",東京都江戸川区船堀5-6-17,https://tabelog.com/tokyo/A1312/A131205/13084734/,東京都江戸川区船堀5-6-17,139.870926,35.683796
居酒屋,でんがなまんがな,"営業時間
[平日] 17：00～24：00[金・土・祝前日] 17：00～翌1：00
日曜営業
定休日
火曜日",東京都江戸川区瑞江2-1-23 イナガキ第3ビル2F,https://tabelog.com/tokyo/A1312/A131205/13118754/,東京都江戸川区瑞江2-1-23 イナガキ第3ビル2F,139.897034,35.692383
居酒屋,かきざき,"定休日
水曜日",東京都江戸川区江戸川2-10-22,https://tabelog.com/tokyo/A1312/A131205/13084686/,東京都江戸川区江戸川2-10-22,139.904114,35.685192
居酒屋,夢月,,東京都江戸川区中央4-20-14,https://tabelog.com/tokyo/A1312/A131204/13075512/,東京都江戸川区中央4-20-14,139.871933,35.713604
居酒屋,居酒屋寺田屋,,東京都江戸川区船堀3-9-6,https://tabelog.com/tokyo/A1312/A131205/13105708/,東京都江戸川区船堀3-9-6,139.865387,35.682384
居酒屋,味の蔵,,東京都江戸川区南篠崎町3-4-4,https://tabelog.com/tokyo/A1312/A131205/13209795/,東京都江戸川区南篠崎町3-4-4,139.900055,35.694473
居酒屋,居酒屋たまゆら,"営業時間
16:00～23:00
日曜営業
定休日
月曜日(他不定休あり)",東京都江戸川区中葛西4-19-8,https://tabelog.com/tokyo/A1313/A131305/13176760/,東京都江戸川区中葛西4-19-8,139.867554,35.664711
居酒屋,たけだ,,東京都江戸川区篠崎町7-18-19,https://tabelog.com/tokyo/A1312/A131205/13190976/,東京都江戸川区篠崎町7-18-19,139.90239,35.706692
居酒屋,いざかや わらい猫,"営業時間
17:00～25:00
日曜営業
定休日
水曜日",東京都江戸川区西小岩1-29-5,https://tabelog.com/tokyo/A1312/A131204/13205008/,東京都江戸川区西小岩1-29-5,139.882858,35.735485
居酒屋,daidai,"営業時間
1700〜23:00
定休日
日曜日、第1第3月曜日(変動有)",東京都江戸川区南小岩6-29-15,https://tabelog.com/tokyo/A1312/A131204/13273888/,東京都江戸川区南小岩6-29-15,139.880859,35.730453
居酒屋,双葉,,東京都江戸川区平井3-30-1,https://tabelog.com/tokyo/A1312/A131202/13084792/,東京都江戸川区平井3-30-1,139.842941,35.70649
居酒屋,かつら,,東京都江戸川区西小岩1-13-2,https://tabelog.com/tokyo/A1312/A131204/13074569/,東京都江戸川区西小岩1-13-2,139.878708,35.731541
居酒屋,集い酒場 ぽぱい,,東京都江戸川区西小岩3-35-7,https://tabelog.com/tokyo/A1312/A131204/13203731/,東京都江戸川区西小岩3-35-7,139.878265,35.73735
居酒屋,春菜,"営業時間
17：00～23：00日曜日17:00〜21:00
日曜営業
定休日
月曜",東京都江戸川区船堀3-2-8,https://tabelog.com/tokyo/A1312/A131205/13127983/,東京都江戸川区船堀3-2-8,139.863235,35.682537
居酒屋,もとい,,東京都江戸川区船堀1-8-19,https://tabelog.com/tokyo/A1312/A131205/13280609/,東京都江戸川区船堀1-8-19,139.863297,35.683773
居酒屋,こだわりやま 葛西駅前店,"営業時間
[月～土】14:00～翌8:00[日・祝日]14:00～翌0:00
日曜営業
定休日
無休",東京都江戸川区中葛西3-35-16 葛西駅前ビル　１Ｆ・Ｂ１Ｆ,https://tabelog.com/tokyo/A1313/A131305/13042206/,東京都江戸川区中葛西3-35-16 葛西駅前ビル　１Ｆ・Ｂ１Ｆ,139.872269,35.663891
居酒屋,浜焼太郎 西葛西店,"営業時間
17時〜25時
日曜営業
定休日
閉店",東京都江戸川区西葛西5-5-17,https://tabelog.com/tokyo/A1313/A131305/13216103/,東京都江戸川区西葛西5-5-17,139.860352,35.665142
居酒屋,ふくべ,,東京都江戸川区西葛西5-5-16 ツボイビル 2F,https://tabelog.com/tokyo/A1313/A131305/13197001/,東京都江戸川区西葛西5-5-16 ツボイビル 2F,139.860504,35.665131
居酒屋,でーばぁー,"営業時間
16:00～翌00:00(L.O.23:30)
日曜営業
定休日
毎週水曜日　第3火曜日",東京都江戸川区南小岩6-17-5 2F,https://tabelog.com/tokyo/A1312/A131204/13226838/,東京都江戸川区南小岩6-17-5 2F,139.879639,35.731548
居酒屋,居酒屋竹とんぼ,,東京都江戸川区南篠崎町1-19-16,https://tabelog.com/tokyo/A1312/A131205/13084768/,東京都江戸川区南篠崎町1-19-16,139.905136,35.696243
居酒屋,友,,東京都江戸川区北葛西4-20-8,https://tabelog.com/tokyo/A1313/A131305/13173909/,東京都江戸川区北葛西4-20-8,139.866455,35.671993
居酒屋,居酒屋友見ちゃん,,東京都江戸川区西篠崎1-6-29,https://tabelog.com/tokyo/A1312/A131205/13078470/,東京都江戸川区西篠崎1-6-29,139.89241,35.716133
居酒屋,大衆酒場 呑ぶら処 京成小岩店,"営業時間
17:00～24:00
日曜営業
定休日
無休",東京都江戸川区北小岩6-11-4 2F,https://tabelog.com/tokyo/A1312/A131204/13274687/,東京都江戸川区北小岩6-11-4 2F,139.883209,35.742764
居酒屋,鉄板酒場まこと,"営業時間

日曜営業
定休日
水曜日",東京都江戸川区西小岩3-31 デミ,https://tabelog.com/tokyo/A1312/A131204/13273534/,東京都江戸川区西小岩3-31 デミ,139.879868,35.734978
居酒屋,みかわや,,東京都江戸川区北葛西3-3-3,https://tabelog.com/tokyo/A1313/A131305/13173350/,東京都江戸川区北葛西3-3-3,139.857834,35.672352
居酒屋,宝船,,東京都江戸川区中央4-21-13,https://tabelog.com/tokyo/A1312/A131204/13173128/,東京都江戸川区中央4-21-13,139.871231,35.712891
居酒屋,旬菜和家きくち,,東京都江戸川区瑞江3-21-2,https://tabelog.com/tokyo/A1312/A131205/13200834/,東京都江戸川区瑞江3-21-2,139.89296,35.695705
居酒屋,超居酒屋 ムジャキ 平井店,"営業時間
【ランチ】900円(税込)〜月〜金　11:00〜13:30【居酒屋】月〜金 17:00〜27:00(最終入店時間1:00)土　14:00〜翌3:00日　14:00〜23:00不定休
日曜営業
定休日
不定休",東京都江戸川区平井5-12-1,https://tabelog.com/tokyo/A1312/A131202/13243375/,東京都江戸川区平井5-12-1,139.840515,35.706642
居酒屋,ときちゃん,,東京都江戸川区篠崎町4-13-15,https://tabelog.com/tokyo/A1312/A131205/13074734/,東京都江戸川区篠崎町4-13-15,139.911774,35.698967
居酒屋,青林檎,,東京都江戸川区南小岩8-6-4,https://tabelog.com/tokyo/A1312/A131204/13105713/,東京都江戸川区南小岩8-6-4,139.885208,35.729946
居酒屋,あったか,"営業時間
17:00～22:00
定休日
日曜日",東京都江戸川区平井5-12-2 藤ハイツ 1F,https://tabelog.com/tokyo/A1312/A131202/13164314/,東京都江戸川区平井5-12-2 藤ハイツ 1F,139.840393,35.706745
居酒屋,夜来姉,,東京都江戸川区下篠崎町10-13,https://tabelog.com/tokyo/A1312/A131205/13077257/,東京都江戸川区下篠崎町10-13,139.91275,35.698719
居酒屋,呑み処 がんちゃん家,,東京都江戸川区平井5-20-1,https://tabelog.com/tokyo/A1312/A131202/13190508/,東京都江戸川区平井5-20-1,139.841614,35.707748
居酒屋,さんしち,,東京都江戸川区船堀2-10-6,https://tabelog.com/tokyo/A1312/A131205/13074642/,東京都江戸川区船堀2-10-6,139.85939,35.682755
居酒屋,七面ちょう,,東京都江戸川区西小岩4-9-7,https://tabelog.com/tokyo/A1312/A131204/13084729/,東京都江戸川区西小岩4-9-7,139.879868,35.738949
居酒屋,一郎兵衛,,東京都江戸川区東葛西8-7-2,https://tabelog.com/tokyo/A1313/A131305/13210426/,東京都江戸川区東葛西8-7-2,139.873627,35.656654
居酒屋,居酒屋 かぞく,,東京都江戸川区上篠崎2-3-10,https://tabelog.com/tokyo/A1312/A131205/13211450/,東京都江戸川区上篠崎2-3-10,139.901917,35.71114
居酒屋,IZAKAYA（居酒屋） せいじゅ,"営業時間
11:00～14:00 17:00～24:00(L.O.23:30)
日曜営業
定休日
月曜日",東京都江戸川区東瑞江1-18-5,https://tabelog.com/tokyo/A1312/A131205/13031760/,東京都江戸川区東瑞江1-18-5,139.898331,35.689468
居酒屋,よしの,,東京都江戸川区東葛西5-45-18,https://tabelog.com/tokyo/A1313/A131305/13172943/,東京都江戸川区東葛西5-45-18,139.881165,35.665916
居酒屋,きよみ,,東京都江戸川区江戸川1-13-4,https://tabelog.com/tokyo/A1312/A131205/13193111/,東京都江戸川区江戸川1-13-4,139.905197,35.690884
居酒屋,居酒屋和,,東京都江戸川区南小岩3-6-2,https://tabelog.com/tokyo/A1312/A131204/13084773/,東京都江戸川区南小岩3-6-2,139.884155,35.724983
居酒屋,カジュアルバー ブラック,"営業時間
17:00～翌2:00(料理L.O.翌1:30 ドリンクL.O.翌1:30)
定休日
無休",東京都江戸川区南小岩7-25-4,https://tabelog.com/tokyo/A1312/A131204/13245412/,東京都江戸川区南小岩7-25-4,139.882431,35.733521
居酒屋,団らん,,東京都江戸川区江戸川5-22-55,https://tabelog.com/tokyo/A1313/A131305/13251947/,東京都江戸川区江戸川5-22-55,139.881668,35.673725
居酒屋,甚内,,東京都江戸川区南小岩6-30-6,https://tabelog.com/tokyo/A1312/A131204/13082277/,東京都江戸川区南小岩6-30-6,139.881226,35.731361
居酒屋,居酒屋文ちゃん,"営業時間
月、火曜日、木～日曜日　17:00～24:00
日曜営業
定休日
水曜日",東京都江戸川区東葛西5-13-1,https://tabelog.com/tokyo/A1313/A131305/13093494/,東京都江戸川区東葛西5-13-1,139.873886,35.663818
居酒屋,心,,東京都江戸川区中央1-25-6,https://tabelog.com/tokyo/A1312/A131204/13075313/,東京都江戸川区中央1-25-6,139.87088,35.707764
居酒屋,居酒屋えいと,,東京都江戸川区一之江7-32-13,https://tabelog.com/tokyo/A1312/A131205/13135081/,東京都江戸川区一之江7-32-13,139.880569,35.688602
居酒屋,居酒屋 花蓮,,東京都江戸川区中葛西3-1-13,https://tabelog.com/tokyo/A1313/A131305/13263277/,東京都江戸川区中葛西3-1-13,139.868179,35.664066
居酒屋,江戸川酒場,,東京都江戸川区瑞江1-57-2,https://tabelog.com/tokyo/A1312/A131205/13202482/,東京都江戸川区瑞江1-57-2,139.895981,35.698021
居酒屋,サラン,,東京都江戸川区中葛西6-2-7,https://tabelog.com/tokyo/A1313/A131305/13146477/,東京都江戸川区中葛西6-2-7,139.86438,35.660862
居酒屋,居酒屋 ちっちき,"営業時間
11:30～14:00 17:00～23:00
日曜営業
定休日
月曜日",東京都江戸川区西小岩1-19-34,https://tabelog.com/tokyo/A1312/A131204/13238730/,東京都江戸川区西小岩1-19-34,139.879974,35.732155
居酒屋,千笑美の店 で～ばぁ～,"営業時間
16:00～24:00(早締めあり)",東京都江戸川区南小岩6-17-5 2F,https://tabelog.com/tokyo/A1312/A131204/13226270/,東京都江戸川区南小岩6-17-5 2F,139.879639,35.731548
居酒屋,大菊,"営業時間
[月・火・木・金]ランチ11:30～14:00ディナー17:00～23:00[水・土]17:00～23:00
定休日
日曜日",東京都江戸川区東葛西6-4-2-101,https://tabelog.com/tokyo/A1313/A131305/13084759/,東京都江戸川区東葛西6-4-2-101,139.874008,35.663261
居酒屋,居酒屋 18ホール,,東京都江戸川区東葛西6-21-4,https://tabelog.com/tokyo/A1313/A131305/13172516/,東京都江戸川区東葛西6-21-4,139.877518,35.663254
居酒屋,扇,,東京都江戸川区平井6-44-5,https://tabelog.com/tokyo/A1312/A131202/13199855/,東京都江戸川区平井6-44-5,139.843369,35.710964
居酒屋,酒菜家 ほそ川,"営業時間
17:00～24:00ランチ火～金11:45～13:00
定休日
月曜日",東京都江戸川区西葛西7-29-12 アクアワン 1F,https://tabelog.com/tokyo/A1313/A131305/13045826/,東京都江戸川区西葛西7-29-12 アクアワン 1F,139.863785,35.659981
居酒屋,大門,,東京都江戸川区南小岩8-15-3,https://tabelog.com/tokyo/A1312/A131204/13205205/,東京都江戸川区南小岩8-15-3,139.883438,35.734165
居酒屋,東京大酒場 西葛西店,"営業時間
[月～木・日]17:00～24:00（L.O. 23:00）[金・土]17:00～翌5:00（L.O. 翌4:00）
日曜営業
定休日
無休",東京都江戸川区西葛西5-5-16 ツボイビル 1F,https://tabelog.com/tokyo/A1313/A131305/13267477/,東京都江戸川区西葛西5-5-16 ツボイビル 1F,139.860504,35.665131
居酒屋,小料理 楓,,東京都江戸川区一之江7-30-5,https://tabelog.com/tokyo/A1312/A131205/13233143/,東京都江戸川区一之江7-30-5,139.880646,35.688793
居酒屋,くるふく,"営業時間
15:00～24:00
日曜営業
定休日
水曜日",東京都江戸川区南小岩1-7-14 大森ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13234020/,東京都江戸川区南小岩1-7-14 大森ビル 1F,139.886154,35.71965
居酒屋,養老乃瀧 西葛西店,"営業時間
16:30～24:00
日曜営業
定休日
無休",東京都江戸川区西葛西6-8-5,https://tabelog.com/tokyo/A1313/A131305/13137886/,東京都江戸川区西葛西6-8-5,139.858002,35.664562
居酒屋,九州料理居酒屋 エビス 西葛西総本店,"営業時間
[月・火・水・木・日・祝]17:00～24:00(料理L.O.23:00 ドリンクL.O.23:30)[金・土]17:00～翌2:00(料理L.O.翌1:00 ドリンクL.O.翌1:30)
定休日
無休",東京都江戸川区西葛西5-6-11,https://tabelog.com/tokyo/A1313/A131305/13246197/,東京都江戸川区西葛西5-6-11,139.861099,35.664974
居酒屋,はっちゃん,,東京都江戸川区中葛西5-4-12,https://tabelog.com/tokyo/A1313/A131305/13172942/,東京都江戸川区中葛西5-4-12,139.865845,35.663517
居酒屋,みず乃,,東京都江戸川区中葛西5-19-20,https://tabelog.com/tokyo/A1313/A131305/13084753/,東京都江戸川区中葛西5-19-20,139.871231,35.663364
居酒屋,五徳家,,東京都江戸川区東葛西1-45-16,https://tabelog.com/tokyo/A1313/A131305/13172543/,東京都江戸川区東葛西1-45-16,139.88295,35.670387
居酒屋,Ｇ.Ｍ.Ｊ.,"営業時間
16:00～24:00",東京都江戸川区平井5-9-5,https://tabelog.com/tokyo/A1312/A131202/13281696/,東京都江戸川区平井5-9-5,139.840805,35.706276
居酒屋,三代目 鳥メロ 船堀店,"営業時間
17:00～24:00金曜は翌日02:00迄　土曜は16:00～02:00　日曜・祝休日は16:00～24:00　
日曜営業
定休日
年中無休 ※12/31(日)を休業とさせていただきます。",東京都江戸川区船堀3-7-13 ヴァンテアンビル 3F,https://tabelog.com/tokyo/A1312/A131205/13217799/,東京都江戸川区船堀3-7-13 ヴァンテアンビル 3F,139.865814,35.682953
居酒屋,鳥せい,,東京都江戸川区北小岩6-10-1,https://tabelog.com/tokyo/A1312/A131204/13077068/,東京都江戸川区北小岩6-10-1,139.883057,35.743126
居酒屋,幸家 義太郎,"営業時間
１７：００～２２：００（２１：００L.O.）
日曜営業
定休日
月曜日（祝日の場合を含む）　他、不定休",東京都江戸川区中葛西5-18-12 セントラルマンション,https://tabelog.com/tokyo/A1313/A131305/13266691/,東京都江戸川区中葛西5-18-12 セントラルマンション,139.86908,35.663651
居酒屋,三キ,,東京都江戸川区南小岩3-3-2,https://tabelog.com/tokyo/A1312/A131204/13084772/,東京都江戸川区南小岩3-3-2,139.885117,35.723682
居酒屋,温心,,東京都江戸川区西葛西6-12-9 エッグス23 203,https://tabelog.com/tokyo/A1313/A131305/13235305/,東京都江戸川区西葛西6-12-9 エッグス23 203,139.859756,35.66293
居酒屋,大衆酒場 勇,"営業時間
［月・火・水］16:30～24:00［木・金］15:00～24:00［土・祝］13:00～24:00［日］13:00～22:00
日曜営業
定休日
不定休",東京都江戸川区西小岩1-19-26,https://tabelog.com/tokyo/A1312/A131204/13250564/,東京都江戸川区西小岩1-19-26,139.880112,35.733074
居酒屋,酔処 豊月,,東京都江戸川区中葛西3-1-15,https://tabelog.com/tokyo/A1313/A131305/13210410/,東京都江戸川区中葛西3-1-15,139.867905,35.664024
居酒屋,匠味,"営業時間
11:00～14:00 17:00～23:00
定休日
月曜日（月曜日が祝日の場合、翌火曜日）",東京都江戸川区南篠崎町3-12-14,https://tabelog.com/tokyo/A1312/A131205/13156128/,東京都江戸川区南篠崎町3-12-14,139.899521,35.69648
居酒屋,だい八,,東京都江戸川区中央2-23-4,https://tabelog.com/tokyo/A1312/A131204/13214404/,東京都江戸川区中央2-23-4,139.873779,35.705666
居酒屋,もつ焼 角吉 平井店,"営業時間
[月～木]　17:00～23:00[金・土]　16:00～24:00[日・祝]　16:00～23:00
日曜営業
定休日
無休",東京都江戸川区平井4-11-9 三井ビル 1F,https://tabelog.com/tokyo/A1312/A131202/13279891/,東京都江戸川区平井4-11-9 三井ビル 1F,139.843674,35.706444
居酒屋,炭,,東京都江戸川区中葛西4-19-9,https://tabelog.com/tokyo/A1313/A131305/13146983/,東京都江戸川区中葛西4-19-9,139.867615,35.664616
居酒屋,酒場二丁目,,東京都江戸川区平井2-16-18,https://tabelog.com/tokyo/A1312/A131202/13214960/,東京都江戸川区平井2-16-18,139.845245,35.703575
居酒屋,隠れ家 はなれ,"営業時間
[月～土]16:00～22:00(L.O)
定休日
日曜日",東京都江戸川区西葛西6-18-3 KIRAKUビル B1F,https://tabelog.com/tokyo/A1313/A131305/13280177/,東京都江戸川区西葛西6-18-3 KIRAKUビル B1F,139.860748,35.663269
居酒屋,アカシヤ,,東京都江戸川区平井4-2-25,https://tabelog.com/tokyo/A1312/A131202/13048028/,東京都江戸川区平井4-2-25,139.848694,35.703899
居酒屋,稲川酒場,"営業時間
[月～土]18:00～翌4:30(L.O2:30)[日]22:00～翌4:30(L.O2:30)
日曜営業
定休日
なし",東京都江戸川区西小岩1-27-20 小岩イーストビル 2F,https://tabelog.com/tokyo/A1312/A131204/13262692/,東京都江戸川区西小岩1-27-20 小岩イーストビル 2F,139.882629,35.735069
居酒屋,一休,,東京都江戸川区中葛西2-18-18,https://tabelog.com/tokyo/A1313/A131305/13078301/,東京都江戸川区中葛西2-18-18,139.874771,35.671669
居酒屋,家庭料理の店・愛,,東京都江戸川区北小岩6-16-13,https://tabelog.com/tokyo/A1312/A131204/13084805/,東京都江戸川区北小岩6-16-13,139.884827,35.742626
居酒屋,肴や せりお,"営業時間
17:00～23:00(L.O.22:00)",東京都江戸川区南小岩6-25-17 メイソンリー小岩 1F,https://tabelog.com/tokyo/A1312/A131204/13229323/,東京都江戸川区南小岩6-25-17 メイソンリー小岩 1F,139.881927,35.727615
居酒屋,居酒やわ,,東京都江戸川区篠崎町4-13-17,https://tabelog.com/tokyo/A1312/A131205/13084690/,東京都江戸川区篠崎町4-13-17,139.912048,35.698727
居酒屋,居酒屋やっこ,,東京都江戸川区中央4-3-3,https://tabelog.com/tokyo/A1312/A131204/13084744/,東京都江戸川区中央4-3-3,139.864883,35.712234
居酒屋,いけ升,"定休日
日・月",東京都江戸川区平井4-12-16,https://tabelog.com/tokyo/A1312/A131202/13074504/,東京都江戸川区平井4-12-16,139.844101,35.706543
居酒屋,高崎屋酒場,,東京都江戸川区小松川3-73,https://tabelog.com/tokyo/A1312/A131202/13192040/,東京都江戸川区小松川3-73,139.849884,35.699783
居酒屋,大ちゃん,,東京都江戸川区平井3-27-13,https://tabelog.com/tokyo/A1312/A131202/13197515/,東京都江戸川区平井3-27-13,139.842743,35.705414
居酒屋,しん助,,東京都江戸川区西小岩1-27-23,https://tabelog.com/tokyo/A1312/A131204/13074669/,東京都江戸川区西小岩1-27-23,139.882797,35.734695
居酒屋,いなかみち,,東京都江戸川区西小岩5-1-20,https://tabelog.com/tokyo/A1312/A131204/13063746/,東京都江戸川区西小岩5-1-20,139.882965,35.735775
居酒屋,ろばた焼 旭,,東京都江戸川区南葛西3-24-3 2F,https://tabelog.com/tokyo/A1313/A131305/13252004/,東京都江戸川区南葛西3-24-3 2F,139.871414,35.648949
居酒屋,和風居酒屋 白,"営業時間
■営業日・営業時間・営業日（火曜日、水曜日、木曜日、金曜日、土曜日）・営業時間（17：00～23：00　L.O22：00）
定休日
・休業日（日曜、月曜、その他夏休み年末年始など）",東京都江戸川区西葛西5-7-9,https://tabelog.com/tokyo/A1313/A131305/13276677/,東京都江戸川区西葛西5-7-9,139.861496,35.665077
居酒屋,大平,"営業時間
11：00～15：0017：00～24：00",東京都江戸川区平井5-9-5,https://tabelog.com/tokyo/A1312/A131202/13089354/,東京都江戸川区平井5-9-5,139.840805,35.706276
居酒屋,俺の居酒屋,"営業時間
11:00～15:00 / 17:00～22:00(L.O21:30)　　
定休日
未定",東京都江戸川区平井4-5-7 西村ビル 1F,https://tabelog.com/tokyo/A1312/A131202/13276288/,東京都江戸川区平井4-5-7 西村ビル 1F,139.845932,35.704346
居酒屋,ちゃあちゃん,"営業時間
18:00～翌0:00
定休日
水曜日・日曜・祝日",東京都江戸川区南篠崎町2丁目12-10,https://tabelog.com/tokyo/A1312/A131205/13119865/,東京都江戸川区南篠崎町2丁目12-10,139.900375,35.693409
居酒屋,よいちくれ酒場 鳥Q,"営業時間
[月・火・水・木・金・土・祝]17:00～翌2:00(料理L.O.翌1:00 ドリンクL.O.翌1:00)[日]15:00～23:00(料理L.O.21:30 ドリンクL.O.21:30)
定休日
無休",東京都江戸川区西小岩1-24-15,https://tabelog.com/tokyo/A1312/A131204/13239965/,東京都江戸川区西小岩1-24-15,139.882111,35.733807
居酒屋,古民家風煮込み屋 きらく,"営業時間
17:00～24:00(L.O.23:30)
日曜営業
定休日
火曜日",東京都江戸川区南小岩7-20-14,https://tabelog.com/tokyo/A1312/A131204/13259254/,東京都江戸川区南小岩7-20-14,139.883408,35.731697
居酒屋,香おり,,東京都江戸川区西葛西8-18-16,https://tabelog.com/tokyo/A1313/A131305/13258148/,東京都江戸川区西葛西8-18-16,139.863571,35.656822
居酒屋,居酒屋kobachi,,東京都江戸川区南小岩7-28-15 竹花ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13202483/,東京都江戸川区南小岩7-28-15 竹花ビル 1F,139.883636,35.732121
居酒屋,あくなき,"営業時間
(月ー日)　17:00~23:00(L.Oお食事22:00ドリンク22:30)
日曜営業
定休日
不定休",東京都江戸川区南小岩7-31-2 グランドール岩本2 1F,https://tabelog.com/tokyo/A1312/A131204/13289505/,東京都江戸川区南小岩7-31-2 グランドール岩本2 1F,139.883621,35.730846
居酒屋,鍵,,東京都江戸川区平井3-27-9,https://tabelog.com/tokyo/A1312/A131202/13075211/,東京都江戸川区平井3-27-9,139.842484,35.705467
居酒屋,【船堀】 焼酎バー きまぐれ,"営業時間
月～水 18:00～23:00(L.O.22:30) 金・土・祝前 18:00～24:00(L.O.23:30) 日・祝 18:00～22:00(L.O.21:30)
定休日
木曜日",東京都江戸川区船堀6-2-2,https://tabelog.com/tokyo/A1312/A131205/13052275/,東京都江戸川区船堀6-2-2,139.865417,35.678421
居酒屋,酒処さとう,,東京都江戸川区中葛西7-29-10,https://tabelog.com/tokyo/A1313/A131305/13106486/,東京都江戸川区中葛西7-29-10,139.868561,35.656384
居酒屋,やきとり一番 南小岩店,"営業時間
17:00～翌3:00
日曜営業
定休日
第1、第3水曜日",東京都江戸川区南小岩8-4-32 1F,https://tabelog.com/tokyo/A1312/A131204/13057073/,東京都江戸川区南小岩8-4-32 1F,139.886429,35.729885
居酒屋,千,,東京都江戸川区南小岩6-31-18,https://tabelog.com/tokyo/A1312/A131204/13084778/,東京都江戸川区南小岩6-31-18,139.881531,35.731571
居酒屋,ろばた焼　柳,"営業時間
［月～日］17：00～12：00
日曜営業
定休日
火曜日",東京都江戸川区南小岩6-18-9,https://tabelog.com/tokyo/A1312/A131204/13065072/,東京都江戸川区南小岩6-18-9,139.880203,35.731838
居酒屋,葵,,東京都江戸川区南小岩8-14-2,https://tabelog.com/tokyo/A1312/A131204/13078280/,東京都江戸川区南小岩8-14-2,139.883545,35.733425
居酒屋,葵,,東京都江戸川区東葛西5-16-18,https://tabelog.com/tokyo/A1313/A131305/13075000/,東京都江戸川区東葛西5-16-18,139.875275,35.664978
居酒屋,にぎ和伊酒鮮,"営業時間
【月〜土】17：00〜翌07:00【日】12：00〜24：00
日曜営業
定休日
定休日無し",東京都江戸川区西葛西6-9-9 STビル 1F,https://tabelog.com/tokyo/A1313/A131305/13275660/,東京都江戸川区西葛西6-9-9 STビル 1F,139.857956,35.664139
居酒屋,居酒屋しむら,,東京都江戸川区平井1-11-6,https://tabelog.com/tokyo/A1312/A131202/13194531/,東京都江戸川区平井1-11-6,139.849884,35.701534
居酒屋,餃子酒場 鳳,,東京都江戸川区西小岩1-16-2 アグレ西小岩 1F,https://tabelog.com/tokyo/A1312/A131204/13235439/,東京都江戸川区西小岩1-16-2 アグレ西小岩 1F,139.877869,35.733524
居酒屋,男女の川,,東京都江戸川区平井1-9-4,https://tabelog.com/tokyo/A1312/A131202/13237592/,東京都江戸川区平井1-9-4,139.848984,35.701374
居酒屋,とも,"営業時間
13:00～翌2:00カラオケあり
日曜営業
定休日
火曜日",東京都江戸川区一之江8-2-18,https://tabelog.com/tokyo/A1312/A131205/13168212/,東京都江戸川区一之江8-2-18,139.88208,35.683537
居酒屋,小りん,,東京都江戸川区上篠崎2-2-4,https://tabelog.com/tokyo/A1312/A131205/13084711/,東京都江戸川区上篠崎2-2-4,139.901871,35.7099
居酒屋,居酒屋 輝,"営業時間
17:00～23:00
日曜営業
定休日
水曜日",東京都江戸川区西葛西3-14-1,https://tabelog.com/tokyo/A1313/A131305/13093094/,東京都江戸川区西葛西3-14-1,139.856476,35.66502
居酒屋,あんぎ,"営業時間
17:30～翌1:00
定休日
木曜日",東京都江戸川区南篠崎町3丁目3-4,https://tabelog.com/tokyo/A1312/A131205/13119864/,東京都江戸川区南篠崎町3丁目3-4,139.899872,35.694092
居酒屋,かあちゃん酒場 みちのく,,東京都江戸川区平井3-30-8,https://tabelog.com/tokyo/A1312/A131202/13219764/,東京都江戸川区平井3-30-8,139.843201,35.705826
居酒屋,おーとりい,,東京都江戸川区南小岩7-15-15,https://tabelog.com/tokyo/A1312/A131204/13251296/,東京都江戸川区南小岩7-15-15,139.883713,35.730263
居酒屋,イザカヤ エスニック,,東京都江戸川区北小岩6-15-8,https://tabelog.com/tokyo/A1312/A131204/13205807/,東京都江戸川区北小岩6-15-8,139.88472,35.742535
居酒屋,じゃがいもの源ちゃん（仮）,"営業時間
[火・水・木・日]17:00～22:00[金・土]17:00～翌1:00
日曜営業
定休日
月曜日",東京都江戸川区平井3-26-8 アーバンビル 1F,https://tabelog.com/tokyo/A1312/A131202/13289720/,東京都江戸川区平井3-26-8 アーバンビル 1F,139.842682,35.70533
居酒屋,宴会飲み放題無制限×はかた料理専門店 はかた商店 瑞江,"営業時間
■3月22日～営業時間：16時ｰ23時
日曜営業
定休日
年末年始12/31～1/4",東京都江戸川区瑞江2-3-5 第2田中工業所ビル 3F,https://tabelog.com/tokyo/A1312/A131205/13248755/,東京都江戸川区瑞江2-3-5 第2田中工業所ビル 3F,139.898163,35.69318
