カフェ,TOKYO L.O.C.A.L BASE,"[['11:00~15:00'], ['11:00~15:00'], ['11:00~15:00'], ['11:00~15:00'], ['11:00~15:00', '17:00~22:00'], ['10:00~15:00', '17:00~22:00'], ['10:00~15:00', '17:00~22:00']]",東京都荒川区町屋1-3-12,https://tabelog.com/tokyo/A1324/A132401/13234694/,東京都荒川区町屋1-3-12,139.781815,35.743935
カフェ,白鳥,"[['8:00~15:00'], ['8:00~15:00'], ['8:00~15:00'], ['8:00~15:00'], ['8:00~15:00'], ['8:00~15:00'], []]",東京都荒川区南千住1-16-4,https://tabelog.com/tokyo/A1324/A132401/13076481/,東京都荒川区南千住1-16-4,139.791931,35.732304
カフェ,ドトールコーヒーショップ 西日暮里店,"[['7:30~21:00'], ['7:30~21:00'], ['7:30~21:00'], ['7:30~21:00'], ['7:30~21:00'], ['7:30~21:00'], ['7:30~20:00']]",東京都荒川区西日暮里5-14-1,https://tabelog.com/tokyo/A1311/A131105/13086841/,東京都荒川区西日暮里5-14-1,139.767868,35.73267
カフェ,たうん 尾久店,"[['8:00~17:30'], [], ['8:00~17:30'], ['8:00~17:30'], ['8:00~17:30'], ['8:00~17:30'], ['8:00~17:30']]",東京都荒川区東尾久4-13-8,https://tabelog.com/tokyo/A1324/A132401/13086685/,東京都荒川区東尾久4-13-8,139.768021,35.745159
カフェ,ベーカリーティールーム ニコ,"[['7:00~19:00'], ['7:00~19:00'], [], ['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00']]",東京都荒川区西尾久3-22-9 TreeTops 1F,https://tabelog.com/tokyo/A1323/A132303/13282714/,東京都荒川区西尾久3-22-9 TreeTops 1F,139.761246,35.751541
カフェ,カフェ・ド・クリエ プラス ゆいの森あらかわ,"[['9:00~20:30'], ['9:00~20:30'], ['9:00~20:30'], ['9:00~20:30'], ['9:00~20:30'], ['9:00~20:30'], ['9:00~20:30']]",東京都荒川区荒川2-50-1 ゆいの森あらかわ 1F,https://tabelog.com/tokyo/A1324/A132401/13206508/,東京都荒川区荒川2-50-1 ゆいの森あらかわ 1F,139.784164,35.739521
カフェ,オンリー,"[['9:00~18:00'], ['9:00~18:00'], ['9:00~18:00'], ['9:00~18:00'], ['9:00~18:00'], ['9:00~18:00'], []]",東京都荒川区南千住5-21-8,https://tabelog.com/tokyo/A1324/A132401/13087499/,東京都荒川区南千住5-21-8,139.796478,35.733784
カフェ,Cafe a la papa,"[['11:00~19:00'], ['11:00~19:00'], [], ['11:00~19:00'], ['11:00~19:00'], ['11:00~19:00'], ['11:00~19:00']]",東京都荒川区西日暮里3-14-11,https://tabelog.com/tokyo/A1311/A131105/13057908/,東京都荒川区西日暮里3-14-11,139.766998,35.727604
カフェ,natural cafe こひきや,"[[], ['11:30~14:30'], ['11:30~14:30'], ['11:30~14:30'], ['11:30~14:30'], ['11:30~14:30'], []]",東京都荒川区東尾久5-20-15,https://tabelog.com/tokyo/A1324/A132401/13194970/,東京都荒川区東尾久5-20-15,139.768082,35.746273
カフェ,コーヒーハウスあめみや,"[['8:30~18:00'], ['8:30~18:00'], [], ['8:30~18:00'], ['8:30~18:00'], ['8:30~18:00'], ['8:30~18:00']]",東京都荒川区南千住1-15-16,https://tabelog.com/tokyo/A1324/A132401/13060625/,東京都荒川区南千住1-15-16,139.791977,35.732292
カフェ,喫茶室ルノアール 日暮里東口店,"[['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['8:00~22:00'], ['8:00~22:00']]",東京都荒川区東日暮里5-51-11 静屋ビル ２Ｆ,https://tabelog.com/tokyo/A1311/A131105/13087038/,東京都荒川区東日暮里5-51-11 静屋ビル ２Ｆ,139.77211,35.728313
カフェ,EXCELSIOR CAFFE 日暮里店,"[['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00']]",東京都荒川区西日暮里2‐19‐6,https://tabelog.com/tokyo/A1311/A131105/13134179/,東京都荒川区西日暮里2‐19‐6,139.771423,35.728302
カフェ,アッシュカフェ,"[[], ['11:30~18:00'], ['11:30~18:00'], [], ['11:30~18:00'], ['11:30~18:00'], ['11:30~18:00']]",東京都荒川区西尾久8-45-11,https://tabelog.com/tokyo/A1323/A132303/13220711/,東京都荒川区西尾久8-45-11,139.750809,35.752342
カフェ,MUSE,"[['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00'], ['7:00~19:00'], []]",東京都荒川区南千住4-3-1,https://tabelog.com/tokyo/A1324/A132401/13171662/,東京都荒川区南千住4-3-1,139.798798,35.732197
カフェ,カフェ ダンドリオン,"[['9:00~17:00', '9:00~11:00', '11:00~14:30'], ['9:00~17:00', '9:00~11:00', '11:00~14:30'], ['9:00~17:00', '9:00~11:00', '11:00~14:30'], [], ['9:00~17:00', '9:00~11:00', '11:00~14:30'], ['9:00~17:00', '9:00~11:00', '11:00~14:30'], ['9:00~17:00', '9:00~11:00', '11:00~14:30']]",東京都荒川区町屋1-2-17 メゾンド下川 1F,https://tabelog.com/tokyo/A1324/A132401/13247740/,東京都荒川区町屋1-2-17 メゾンド下川 1F,139.782059,35.743603
カフェ,はまゆう,"[['9:00~20:00'], ['9:00~20:00'], ['9:00~20:00'], ['9:00~20:00'], ['9:00~20:00'], ['9:00~20:00'], []]",東京都荒川区町屋2-9-10,https://tabelog.com/tokyo/A1324/A132401/13088374/,東京都荒川区町屋2-9-10,139.778702,35.743645
カフェ,5 クロスティーズ コーヒー エキュート日暮里店,"[['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~22:00'], ['7:00~20:30'], ['7:00~20:30']]",東京都荒川区西日暮里2-19 エキュート日暮里内,https://tabelog.com/tokyo/A1311/A131105/13249608/,東京都荒川区西日暮里2-19 エキュート日暮里内,,
カフェ,シャレー スイス ミニ,"[[], ['9:00~21:00'], ['9:00~21:00'], ['9:00~21:00'], ['9:00~21:00'], ['9:00~21:00'], ['9:00~21:00']]",東京都荒川区西日暮里3-3-12 １Ｆ,https://tabelog.com/tokyo/A1311/A131105/13018391/,東京都荒川区西日暮里3-3-12 １Ｆ,139.767548,35.729588
カフェ,Cafe & Studio Hygge,"[[], ['10:00~19:00'], ['10:00~19:00'], ['10:00~19:00'], ['10:00~19:00'], ['11:00~17:00'], []]",東京都荒川区西日暮里6-48-5 ドゥエル西日暮里 B1F,https://tabelog.com/tokyo/A1324/A132401/13255939/,東京都荒川区西日暮里6-48-5 ドゥエル西日暮里 B1F,139.768753,35.736256
カフェ,喫茶室ルノアール 西日暮里第一店,"[['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['7:30~22:00'], ['8:00~22:00'], ['8:00~22:00']]",東京都荒川区西日暮里5-23-6 ホワイトハウス 2F,https://tabelog.com/tokyo/A1311/A131105/13172553/,東京都荒川区西日暮里5-23-6 ホワイトハウス 2F,139.767578,35.73204
