genre,store_name,business_hours,address,url
居酒屋,一笑一杯,"定休日
日曜日",東京都葛飾区青戸2-7-15 1F・2F,https://tabelog.com/tokyo/A1324/A132403/13239112/
居酒屋,居酒屋ゆうゆう,"営業時間
［ 昼］月曜～土曜11:30~14:00［ 夜］月曜～土曜17:00～26:00日曜17:00～22:00
日曜営業
定休日
無",東京都葛飾区高砂5-30-11 コーポ吉野,https://tabelog.com/tokyo/A1324/A132403/13052670/
居酒屋,たーち,"営業時間
ディナー営業17:00～24:00(L.O.23:00)
日曜営業
定休日
火曜日",東京都葛飾区金町5-36-9 コーポ山二 1F,https://tabelog.com/tokyo/A1324/A132403/13149055/
居酒屋,みなとや食堂,"営業時間
12:00~24:00（フード L.O.23:30/ドリンク L.O.23:30） 
日曜営業
定休日
年中無休（年末年始のみお休み）",東京都葛飾区新小岩1-43-1 第2東ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13236306/
居酒屋,伍市,"営業時間
17:00～22:00
日曜営業
定休日
水曜日",東京都葛飾区新小岩1-56-2 ルミエール商店街,https://tabelog.com/tokyo/A1312/A131204/13145863/
居酒屋,小島屋,"営業時間
〔月～金〕17：00～21：00(L.O)
定休日
日・祝",東京都葛飾区堀切5-3-11,https://tabelog.com/tokyo/A1324/A132403/13090521/
居酒屋,ハッピー,"営業時間
16:30～23:00
定休日
日曜日",東京都葛飾区亀有5-28-6,https://tabelog.com/tokyo/A1324/A132403/13007966/
居酒屋,石松,"営業時間
[月～土]17:00～24:00(L.O 23:30)
定休日
日曜日",東京都葛飾区青戸2-2-3,https://tabelog.com/tokyo/A1324/A132403/13064940/
居酒屋,水炊き・焼鳥 とりいちず酒場 亀有北口店,"営業時間
【日～木・祝日】12:00～翌4:00（料理L.O. 翌3:00 ドリンクL.O. 翌3:30）【金土・祝前日】12:00～翌5:00（料理L.O. 翌4:00 ドリンクL.O. 翌4:30）※22時～閉店までにご来店のお客様は、深夜料金10%加算いたします。【年末年始】※12/28〜1/2：土曜時間　※1/3：日曜時間※12月28日～1月3日：年末年始料金10％いただきます
日曜営業
定休日
年始(1/1)、他無休！　◆絶品水炊きとデカ旨焼鳥がおすすめのコスパ最強居酒屋♪プレモル中ジョッキが税込219円とコスパも最強！◆大人数宴会可能！…会社宴会・打ち上げ・飲み会等の各種宴会に是非ご利用ください！",東京都葛飾区亀有5-33-13 キャリアビル 1F,https://tabelog.com/tokyo/A1324/A132403/13227300/
居酒屋,東京屋台　多じ満,"営業時間
[月～金]15:00～23:00頃[土・日・祝]13:00～23:00頃
定休日
不定休",東京都葛飾区立石1-19-3,https://tabelog.com/tokyo/A1324/A132403/13116779/
居酒屋,加賀廣,"営業時間
[月～金]17:00～24:00(L.O.23:00)[土]17:00～23:00(L.O.22:00)
定休日
日曜日",東京都葛飾区亀有5-34-11,https://tabelog.com/tokyo/A1324/A132403/13064902/
居酒屋,駅前酒場,"営業時間
[月〜土]16:00～22:00(L.O.21:30)※日曜・祭日は原則的に休業いたしております。☆当日の市場からの入荷速報や臨時営業日などのリアルタイム情報は当店Twitter（ID:ekimaesakaba_）をご確認ください！
定休日
日曜・祭日",東京都葛飾区小菅4-10-5,https://tabelog.com/tokyo/A1324/A132404/13084618/
居酒屋,邦右衛門,"営業時間
16:00～23:00
定休日
日曜日・祝祭日",東京都葛飾区立石1-17-7,https://tabelog.com/tokyo/A1324/A132403/13167231/
居酒屋,さけみ,"営業時間
[月～土］17:00～25:00ラストオーダー24:30[日]17:00～24:00ラストオーダー23:30
定休日
水曜日",東京都葛飾区亀有3-20-13 はやしやビル １Ｆ,https://tabelog.com/tokyo/A1324/A132403/13115388/
居酒屋,立ち飲み マルイチ 立石店,"営業時間
16：00～22：30（フードラスト22：00　ドリンクラスト21：30）
定休日
日曜日、祝日",東京都葛飾区立石7-3-15,https://tabelog.com/tokyo/A1324/A132403/13271441/
居酒屋,赤兵衛 綾瀬東口店,"営業時間
17:00～02:00(L.O.01:30)
日曜営業
定休日
無休",東京都葛飾区小菅4-11-8 ハイコーポ綾瀬　２Ｆ,https://tabelog.com/tokyo/A1324/A132404/13032699/
居酒屋,伊勢芳,"営業時間
10:30-13:0016:30-22:30
日曜営業
定休日
月曜日",東京都葛飾区宝町1-10-13,https://tabelog.com/tokyo/A1324/A132403/13084659/
居酒屋,金町製麺,"営業時間
昼12:00～(L.O.14:00)※なくなり次第終了夜17:00～20:00(L.O.19:00)
日曜営業
定休日
月曜日、第３火曜日",東京都葛飾区金町6-2-1 ヴィナシス金町 1F,https://tabelog.com/tokyo/A1324/A132403/13116419/
居酒屋,うまいもん串酒場 ありがたや,"営業時間
月～木17:00～24:00金17:00～翌1:00土15:00～翌1:00日・祝日15:00～24:00
日曜営業
定休日
年中無休(不定休)",東京都葛飾区亀有5-34-10 ドエル亀有 1F,https://tabelog.com/tokyo/A1324/A132403/13146729/
居酒屋,魚屋の居酒屋 活々水産,"営業時間
[月～金]17:00～22:00(L.O)[土・日・祝]16:00～22:00(L.O)
日曜営業
定休日
不定休",東京都葛飾区亀有5-28-17,https://tabelog.com/tokyo/A1324/A132403/13285152/
居酒屋,もつ焼きとんちゃん,"営業時間
[月～金]16:00～23:00[土]13:30～23:00
定休日
日曜日",東京都葛飾区立石4-23-11,https://tabelog.com/tokyo/A1324/A132403/13127576/
居酒屋,焼き鳥まるみ,,東京都葛飾区立石1-9-11,https://tabelog.com/tokyo/A1324/A132403/13192197/
居酒屋,立ち呑みWaraku,"営業時間
平　日    / 15:00〜22:00金祝前日 / 15:00〜22:30土       / 12:00〜22:30日祝    / 12:00〜22:00
日曜営業
定休日
不定休",東京都葛飾区金町6-11-1 グリーンヒル仲田 1F,https://tabelog.com/tokyo/A1324/A132403/13249290/
居酒屋,いちふじ,"営業時間
平日ランチ12時00分～13時30分(不定休) ディナー17時30分～23時00分
日曜営業
定休日
不定休",東京都葛飾区亀有3-15-10,https://tabelog.com/tokyo/A1324/A132403/13214287/
居酒屋,でかんしょ,"営業時間
[月～金]14:00～21:30 ［土・日］13:00～21:30
日曜営業
定休日
無休",東京都葛飾区新小岩1-29-7,https://tabelog.com/tokyo/A1312/A131204/13023355/
居酒屋,白虎隊 立石店,,東京都葛飾区立石1-21-3,https://tabelog.com/tokyo/A1324/A132403/13200436/
居酒屋,ときわ,"営業時間
16:00～21:00
日曜営業
定休日
月曜日",東京都葛飾区立石1-16-12,https://tabelog.com/tokyo/A1324/A132403/13069360/
居酒屋,あぶり清水 新小岩店,"営業時間
【月〜木】14:00〜27:00【金、土、祝前】14:00〜28:00【日、祝】14:00〜26:00
日曜営業
定休日
なし",東京都葛飾区新小岩1-42-12,https://tabelog.com/tokyo/A1312/A131204/13281501/
居酒屋,大衆酒場晩杯屋 亀有北口店,"営業時間
[月～金]15:00～23:00[土・日・祝]13:00～23:00
日曜営業
定休日
無休",東京都葛飾区亀有5-34-13 インベスト亀有 2F,https://tabelog.com/tokyo/A1324/A132403/13223281/
居酒屋,餃子酒場 小木屋,"営業時間
11:30～23:30
日曜営業
定休日
木曜日",東京都葛飾区亀有3-32-6,https://tabelog.com/tokyo/A1324/A132403/13239176/
居酒屋,しちりん 金町北口駅前店,"営業時間
16:00～翌1:00(L.O.24:30)
日曜営業
定休日
無休",東京都葛飾区東金町1-37-1,https://tabelog.com/tokyo/A1324/A132403/13017944/
居酒屋,ゆき智,"営業時間
月～土　17:00～23:00(L.o.)祝　17:00～22:00(L.o.)
定休日
日曜日",東京都葛飾区亀有5-44-7,https://tabelog.com/tokyo/A1324/A132403/13192966/
居酒屋,宵処DINING 頂家,"営業時間
18:00～翌3:00
日曜営業",東京都葛飾区亀有3-10-5 藤和亀有コープ2-1,https://tabelog.com/tokyo/A1324/A132403/13098875/
居酒屋,竜と蕉,,東京都葛飾区青戸6-2-3,https://tabelog.com/tokyo/A1324/A132403/13239317/
居酒屋,SHIRA鶏,,東京都葛飾区お花茶屋1-20-10,https://tabelog.com/tokyo/A1324/A132403/13049029/
居酒屋,かぶら屋 青砥店,"営業時間
平日１６:００～２２:４５土・日・祝１２:００～２２:４５
日曜営業
定休日
無",東京都葛飾区青戸1-10-4 富士プラザ青砥 1F,https://tabelog.com/tokyo/A1324/A132403/13227293/
居酒屋,居酒屋 みっちゃん,"営業時間
［月・火・木・金］11:00～14:0017:00～23:00［土］15:00～23:00［日］15:00～22:00
日曜営業
定休日
水曜日",東京都葛飾区亀有3-31-10,https://tabelog.com/tokyo/A1324/A132403/13270409/
居酒屋,毘沙門,"営業時間
11：30 ～ 14：00（ランチ）17：30 ～ 23：00（ディナー）
定休日
日曜",東京都葛飾区立石5丁目11-17,https://tabelog.com/tokyo/A1324/A132403/13066468/
居酒屋,大衆酒場 ダイコク堂,"営業時間
［火～金］16:30～21:00(L.O.20:00)［土・日］12:00～14:30 16:30～21:00(L.O.20:00) 
日曜営業
定休日
月曜日",東京都葛飾区亀有3-31-10 むさしや店舗 1F,https://tabelog.com/tokyo/A1324/A132403/13196102/
居酒屋,肉&串バル 空海,"営業時間
通常14:00～22:00(L.O.21:30)時短期間土日14:00〜22:00
日曜営業
定休日
月曜日",東京都葛飾区立石3-17-7,https://tabelog.com/tokyo/A1324/A132403/13251922/
居酒屋,かつこさん,"営業時間
12:00～21:00
日曜営業
定休日
無休",東京都葛飾区新小岩1-42-1,https://tabelog.com/tokyo/A1312/A131204/13039285/
居酒屋,大衆酒場 かど鈴,"営業時間
[月～土]14:00～23:00[日・祝]14:00～21:30
日曜営業
定休日
無休",東京都葛飾区新小岩1-29-10,https://tabelog.com/tokyo/A1312/A131204/13225212/
居酒屋,一心水産 亀有店,"営業時間
16：00～23：00
日曜営業
定休日
12月31日~1月4日のみ お休み",東京都葛飾区亀有5-34-15 ヤスオカビル 1F,https://tabelog.com/tokyo/A1324/A132403/13168375/
居酒屋,大衆酒蔵 日本海 金町店,"営業時間
[月～金]11:30～14:00 17:00～23:30[土]11:30～23:30[日・祝]11:30～23:00
日曜営業
定休日
無休",東京都葛飾区東金町1-40-9,https://tabelog.com/tokyo/A1324/A132403/13028062/
居酒屋,うみぼうず,"営業時間
15:00～23:00(L.O.22:30)
日曜営業
定休日
月曜不定休",東京都葛飾区高砂5-45-1 日の出ビル1F,https://tabelog.com/tokyo/A1324/A132403/13115347/
居酒屋,鶏笑軍,"営業時間
ランチ　11：30～17：00ディナー　17：00～23：00(L.O.22:30)
定休日
無",東京都葛飾区亀有5-40-10,https://tabelog.com/tokyo/A1324/A132403/13218351/
居酒屋,かもし処 ひょん,"営業時間
18:00～24:00
定休日
不定休",東京都葛飾区金町5-35-7,https://tabelog.com/tokyo/A1324/A132403/13134809/
居酒屋,みこし,"営業時間
17:00～24:00
定休日
日曜日",東京都葛飾区高砂5-36-1,https://tabelog.com/tokyo/A1324/A132403/13183804/
居酒屋,おらんだ亭 本店青砥,"営業時間
17:00〜23:00（LO22:30）
日曜営業
定休日
無休",東京都葛飾区立石6-37-7 ニューアオトハイツ　１Ｆ,https://tabelog.com/tokyo/A1324/A132403/13033772/
居酒屋,おおぎ。,"営業時間
11:30～14:0018:00～21:00(お酒L.O.20:00)
定休日
日曜日、祝日",東京都葛飾区高砂5-32-3,https://tabelog.com/tokyo/A1324/A132403/13107062/
居酒屋,深川酒場,,東京都葛飾区金町5-31-9,https://tabelog.com/tokyo/A1324/A132403/13106476/
居酒屋,カイハレ,"営業時間
[月〜水・金]11:30〜14:3017:30〜22:00(L.O21:30)[土・日・祝]17:00〜22:00(L.O21:30)
日曜営業
定休日
木曜日",東京都葛飾区亀有3-35-3 エルピス亀有 102,https://tabelog.com/tokyo/A1324/A132403/13184019/
居酒屋,彩食酒遊房　信華園,"営業時間
月曜〜金曜11:00〜15:0016:30〜23:00(ラストオーダー22:00)土日11:00〜23:00(ラストオーダー22:00)月一度連休有り
日曜営業
定休日
木曜日",東京都葛飾区鎌倉1-22-7,https://tabelog.com/tokyo/A1312/A131204/13054727/
居酒屋,岩手の酒場 デンサク屋,"営業時間
[月～金]17:00~25:00(L.O24:00)[土曜日]13:00～25:00(L.O24:00)
定休日
日曜日",東京都葛飾区亀有5-28-12 YBCビル 4号室,https://tabelog.com/tokyo/A1324/A132403/13121924/
居酒屋,牛タン大衆酒場 べこたん 金町店,"営業時間
全日　16:00～23:00(フードL.O 24:00   ドリンクL.O 24:30)
日曜営業
定休日
年中無休",東京都葛飾区東金町1-41-9 花しろビル 1F,https://tabelog.com/tokyo/A1324/A132403/13218390/
居酒屋,木もれ陽,"営業時間
17:00～24:00(L.O.23:０0)
日曜営業
定休日
無休",東京都葛飾区新小岩1-32-7,https://tabelog.com/tokyo/A1312/A131204/13032879/
居酒屋,三平,,東京都葛飾区立石4-27-16,https://tabelog.com/tokyo/A1324/A132403/13022525/
居酒屋,かなまち酒場 玄,"営業時間
定休日無し月〜金  17:00〜23:00 (Lo22:00)土日、祝日 16:00〜23:00(Lo22:00)
定休日
無休",東京都葛飾区東金町1-41-8,https://tabelog.com/tokyo/A1324/A132403/13102896/
居酒屋,居酒家もんち,,東京都葛飾区お花茶屋1-20-8,https://tabelog.com/tokyo/A1324/A132403/13105673/
居酒屋,金町の一軒家居酒屋 しろし,,東京都葛飾区東金町2-17-18,https://tabelog.com/tokyo/A1324/A132403/13097132/
居酒屋,居酒屋たる作,,東京都葛飾区東金町1-43-4,https://tabelog.com/tokyo/A1324/A132403/13084645/
居酒屋,居酒屋 いちや 立石店,,東京都葛飾区立石1-21-4,https://tabelog.com/tokyo/A1324/A132403/13260788/
居酒屋,オホーツクダイニング 銀星,"営業時間
[月～水・金・土・祝日・祝前日] 11:30～15:00（L.O.14:30） 17:00～22:00（L.O.21:30） [日] 11:30～15:00(ディナーは予約のみ受け付け）
定休日
木曜日",東京都葛飾区亀有5-28-2,https://tabelog.com/tokyo/A1324/A132403/13220263/
居酒屋,東邦酒場,"営業時間
17:00～21:00
定休日
月曜日、火曜日",東京都葛飾区立石1-1-9,https://tabelog.com/tokyo/A1324/A132403/13230423/
居酒屋,遊食倶楽部 屯,"営業時間
17:00～23:30(L.O.23:00)
日曜営業
定休日
水曜日・第１一火曜日",東京都葛飾区亀有3-30-14,https://tabelog.com/tokyo/A1324/A132403/13099781/
居酒屋,鳥勝,"営業時間
14:00～02:00
日曜営業
定休日
木曜",東京都葛飾区立石1-19-1,https://tabelog.com/tokyo/A1324/A132403/13072581/
居酒屋,ゑびす 四つ木店,,東京都葛飾区四ツ木1-28-8,https://tabelog.com/tokyo/A1324/A132403/13008120/
居酒屋,はむら,,東京都葛飾区新小岩1-41-3,https://tabelog.com/tokyo/A1312/A131204/13074795/
居酒屋,鳥広お花茶屋店,"営業時間
[月曜～土曜]17:00～23:00
定休日
日曜日",東京都葛飾区東堀切1-24-7,https://tabelog.com/tokyo/A1324/A132403/13085565/
居酒屋,ゑびす屋食堂,"営業時間
[火～日]9:00～20:00
日曜営業
定休日
月曜日",東京都葛飾区立石1-15-11,https://tabelog.com/tokyo/A1324/A132403/13098025/
居酒屋,大松,"営業時間
16:00～20:00
日曜営業
定休日
不定休",東京都葛飾区金町5-35-5,https://tabelog.com/tokyo/A1324/A132403/13084595/
居酒屋,下町浪漫,"営業時間
［月・火・水・金・土］11:30～24:00［日・祝］11:30～23:00
日曜営業
定休日
木曜日",東京都葛飾区新小岩1-42-4 明治屋ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13232076/
居酒屋,灯,"営業時間
[月～金]18:00～24:00(L.O.23:00)[土]18:00～24:00(L.O.23:00)
定休日
日曜・祝日",東京都葛飾区青戸3-37-6 サザンビル101,https://tabelog.com/tokyo/A1324/A132403/13099113/
居酒屋,築地銀だこ ハイボール酒場 新小岩北口店,"営業時間

日曜営業",東京都葛飾区西新小岩1-9-2,https://tabelog.com/tokyo/A1312/A131204/13247137/
居酒屋,とよ八,"営業時間
［月〜金］17:00〜6:00（LO 5:00）［土・祝日］17:00〜6:00（LO 5:00）
定休日
日曜日",東京都葛飾区西新小岩1-9-3,https://tabelog.com/tokyo/A1312/A131204/13074743/
居酒屋,磯丸水産 亀有北口中通り店,"営業時間
月曜～金曜　11時～翌3時土曜　　　　11時～翌5時日曜　　　　11時～22時
日曜営業
定休日
年中無休",東京都葛飾区亀有5-17-8 刈部ビル 1F,https://tabelog.com/tokyo/A1324/A132403/13198819/
居酒屋,びがく,"営業時間
【月曜日～土曜日】※祝前日含む15:00～23：00　(フード・ドリンク共にL.O22:45)※当日分の仕入れ商品無くなり次第終了
定休日
日曜日　九州地鶏の仕入れができない為",東京都葛飾区立石4-27-11,https://tabelog.com/tokyo/A1324/A132403/13227430/
居酒屋,はこだて,"営業時間
17:00～23:00
定休日
日曜日",東京都葛飾区立石1-11-7,https://tabelog.com/tokyo/A1324/A132403/13023868/
居酒屋,すわ田,,東京都葛飾区亀有3-31-8 1F,https://tabelog.com/tokyo/A1324/A132403/13151345/
居酒屋,魚三酒場 新小岩店,,東京都葛飾区新小岩2-10-7 １Ｆ・２Ｆ,https://tabelog.com/tokyo/A1312/A131204/13003020/
居酒屋,肉汁餃子のダンダダン 金町店,"営業時間
[月～金]11：45～15：00　（L.O.14：30）16：00～24：00　（L.O.フード23：00/ドリンク23：30）[土日祝]11：45～24：00　（L.O.フード23：00/ドリンク23：30）年末年始は【特別営業】となる場合がございます。詳細の営業状況は店舗へ直接ご連絡頂くか、弊社HPをご確認ください。
日曜営業
定休日
無休",東京都葛飾区金町6-4-1,https://tabelog.com/tokyo/A1324/A132403/13256078/
居酒屋,歩庵‎,"営業時間
 夜のみ　水曜日～日曜日　　　　　　16:00より24:00
日曜営業
定休日
月、火曜休み",東京都葛飾区金町5-13-7,https://tabelog.com/tokyo/A1324/A132403/13110070/
居酒屋,とりあへず,"営業時間
17:30～23:00(L.O.22:20)
日曜営業
定休日
火曜（祝日の場合は営業し、翌水曜休）",東京都葛飾区四つ木2-8-8,https://tabelog.com/tokyo/A1324/A132403/13047307/
居酒屋,ふれあい酒場ほていちゃん 新小岩店,"営業時間
15:00～24:00
定休日
無休",東京都葛飾区西新小岩1-3-11,https://tabelog.com/tokyo/A1312/A131204/13208548/
居酒屋,酒場 春,,東京都葛飾区柴又4-8-9,https://tabelog.com/tokyo/A1324/A132403/13234412/
居酒屋,ブンカ堂,,東京都葛飾区立石4-27-9,https://tabelog.com/tokyo/A1324/A132403/13230438/
居酒屋,和食 酒処　三喜,"営業時間
17:00～21:00(お酒L.O.20:00)
日曜営業
定休日
水曜日",東京都葛飾区白鳥2-15-13,https://tabelog.com/tokyo/A1324/A132403/13079171/
居酒屋,金町酒場 東や,"営業時間
17:00～23:00頃(早めに閉店の場合あり)
日曜営業
定休日
月曜日、不定休:火曜日",東京都葛飾区東金町1-20-5 幸ビル1F,https://tabelog.com/tokyo/A1324/A132403/13099470/
居酒屋,磯丸水産 新小岩ルミエール店,"営業時間
営業時間11時～29時
日曜営業
定休日
無し",東京都葛飾区新小岩1-38-5 東宝ビル 1F・2F,https://tabelog.com/tokyo/A1312/A131204/13176851/
居酒屋,串焼 さと村 金町店,"営業時間
15:00～22:30
日曜営業
定休日
月曜日",東京都葛飾区東金町1-25-5,https://tabelog.com/tokyo/A1324/A132403/13258973/
居酒屋,高砂家,"営業時間
18:00～01:00
定休日
日祝",東京都葛飾区高砂5-44-13,https://tabelog.com/tokyo/A1324/A132403/13075230/
居酒屋,居酒屋 ガキ大将,"営業時間
17:00～02:00(L.O01:20)
日曜営業
定休日
不定休",東京都葛飾区東金町1-41-4,https://tabelog.com/tokyo/A1324/A132403/13049009/
居酒屋,居酒屋 きよし,"営業時間
［月～水・金・土］17:00～23:00［日］15:00～23:00
日曜営業
定休日
木曜日",東京都葛飾区堀切5-23-6,https://tabelog.com/tokyo/A1324/A132403/13074591/
居酒屋,どんきい,,東京都葛飾区新小岩2-3-8,https://tabelog.com/tokyo/A1312/A131204/13077857/
居酒屋,とり家ゑび寿 青砥店,"営業時間
17:00～翌2:00【土】16:00～翌2:00【日・祝】15:00～23:00
日曜営業
定休日
年中無休",東京都葛飾区青戸3-37-6 DK青砥ビル 1F,https://tabelog.com/tokyo/A1324/A132403/13188290/
居酒屋,せきや商店,,東京都葛飾区東四つ木4-33-8,https://tabelog.com/tokyo/A1324/A132403/13186152/
居酒屋,おいしい たこやき酒場 はてな,"営業時間
17:00～23:00
日曜営業
定休日
火曜日、第2日曜日",東京都葛飾区西亀有1-33-5,https://tabelog.com/tokyo/A1324/A132403/13279972/
居酒屋,ザッ立石 せんべろスタンド,"営業時間
[月～水]17:00～翌0:30[木～土]18:00～23:00
定休日
日曜日",東京都葛飾区立石1-20-2,https://tabelog.com/tokyo/A1324/A132403/13277757/
居酒屋,和,,東京都葛飾区立石1-20-4,https://tabelog.com/tokyo/A1324/A132403/13176913/
居酒屋,北海道直送居酒屋 こもみ,,東京都葛飾区金町6-1-13,https://tabelog.com/tokyo/A1324/A132403/13280581/
居酒屋,ひのみ子,,東京都葛飾区東立石3-26-8,https://tabelog.com/tokyo/A1324/A132403/13084653/
居酒屋,居酒屋　和,"営業時間
17:00～翌0:00
定休日
毎週水曜日、第３火曜日",東京都葛飾区水元4-11-16,https://tabelog.com/tokyo/A1324/A132403/13169288/
居酒屋,298,"営業時間
17:00～24:00
定休日
日曜日",東京都葛飾区奥戸6-15-17,https://tabelog.com/tokyo/A1312/A131204/13118876/
居酒屋,まるきん,"営業時間
18:00～23:00
定休日
不定休",東京都葛飾区高砂3-8-13,https://tabelog.com/tokyo/A1324/A132403/13064240/
居酒屋,居酒屋元気,"営業時間
17:00～翌1:00（料理L.O.23:00 ドリンクL.O.24:00）
定休日
不定休",東京都葛飾区堀切3-5-7,https://tabelog.com/tokyo/A1324/A132403/13220260/
居酒屋,36,"営業時間

日曜営業
定休日
月曜日、火曜日",東京都葛飾区亀有2-16-12,https://tabelog.com/tokyo/A1324/A132403/13287891/
居酒屋,ぼてふり,"営業時間
［平日］17:00～23:00［日祭日］17:00～22:00
日曜営業
定休日
水曜日",東京都葛飾区東四つ木4-14-2,https://tabelog.com/tokyo/A1324/A132403/13149656/
居酒屋,乃利助,,東京都葛飾区高砂5-36-1,https://tabelog.com/tokyo/A1324/A132403/13084605/
居酒屋,居酒屋 一香,"営業時間
11:00～15:00／17:00～23:00（平日）11:00～23:00（土・日・祝）
日曜営業
定休日
不定休",東京都葛飾区東金町1-22-6,https://tabelog.com/tokyo/A1324/A132403/13280711/
居酒屋,だるま家,,東京都葛飾区新小岩3-7-4,https://tabelog.com/tokyo/A1312/A131204/13074712/
居酒屋,居酒屋 三貴,,東京都葛飾区新小岩1-51-12,https://tabelog.com/tokyo/A1312/A131204/13251096/
居酒屋,天潮,"営業時間
16:00〜22:00
日曜営業
定休日
月曜日
火曜日",東京都葛飾区亀有3-28-1,https://tabelog.com/tokyo/A1324/A132403/13105674/
居酒屋,四季,,東京都葛飾区東金町1-41-5,https://tabelog.com/tokyo/A1324/A132403/13075252/
居酒屋,寿花,,東京都葛飾区東新小岩1-1-7 二興ビル 2F,https://tabelog.com/tokyo/A1312/A131204/13267997/
居酒屋,料理 楽酒 はじめ,"営業時間
[火～土、祝前日]17:00～23:00(L.O. 22:30)
定休日
日曜日、月曜日、祝日 ※公式サイトに営業日カレンダーあり",東京都葛飾区新小岩4-24-3,https://tabelog.com/tokyo/A1312/A131204/13233232/
居酒屋,庄や 新小岩南口店,"営業時間
11:30～24:00※2023年12月1日(金)より※第1・3月休
日曜営業
定休日
第1・3火休",東京都葛飾区新小岩1-29-7 米久ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13220012/
居酒屋,居酒屋 北海,,東京都葛飾区立石1-10-6,https://tabelog.com/tokyo/A1324/A132403/13133202/
居酒屋,遊,,東京都葛飾区東四つ木3-24-6,https://tabelog.com/tokyo/A1324/A132403/13289118/
居酒屋,さぜん,"営業時間
17:00～24:00
日曜営業
定休日
無休",東京都葛飾区新小岩1-25-6,https://tabelog.com/tokyo/A1312/A131204/13212712/
居酒屋,うさぎ,,東京都葛飾区亀有5-25-2,https://tabelog.com/tokyo/A1324/A132403/13084592/
居酒屋,海鮮居酒屋 富田,,東京都葛飾区西亀有3-24-12 コーポ宇佐見 1F,https://tabelog.com/tokyo/A1324/A132403/13277578/
居酒屋,やきとり居酒屋　鳥精,"営業時間
17：00～24：00頃
日曜営業
定休日
木曜",東京都葛飾区立石7-4-9 鳥精ビル１階,https://tabelog.com/tokyo/A1324/A132403/13120814/
居酒屋,ことぶき,,東京都葛飾区堀切3-6-5,https://tabelog.com/tokyo/A1324/A132403/13106481/
居酒屋,酒飯肴 まる心,"営業時間
[月〜金]11:30〜14:00 / 17:00〜22:00(L.O)[土・日・祝]14:00〜22:00(L.O)
日曜営業
定休日
毎週火曜日と毎月18日(但し、その週の火曜日は営業)",東京都葛飾区立石4-28-20 ロイヤルハイツ 1F,https://tabelog.com/tokyo/A1324/A132403/13273549/
居酒屋,大衆酒場 山ろく,"営業時間
16:00～22:00
日曜営業
定休日
火曜日",東京都葛飾区高砂3-8-2,https://tabelog.com/tokyo/A1324/A132403/13229168/
居酒屋,ひさご,,東京都葛飾区高砂3-20-10 1F,https://tabelog.com/tokyo/A1324/A132403/13153307/
居酒屋,くつろぎ処おくぼ,"営業時間
[月～金] 17:00～23:00 
定休日
日曜日",東京都葛飾区青戸3-33-6,https://tabelog.com/tokyo/A1324/A132403/13042861/
居酒屋,居酒屋よりみち,,東京都葛飾区亀有2-33-9,https://tabelog.com/tokyo/A1324/A132403/13084587/
居酒屋,空,,東京都葛飾区亀有5-26-3,https://tabelog.com/tokyo/A1324/A132403/13237882/
居酒屋,串屋横丁 新小岩店,"営業時間
[月～土]16:00～24:00[日曜のみ]16:00～23:00
日曜営業
定休日
なし",東京都葛飾区新小岩1-30-10 新吉本店ビル 1F,https://tabelog.com/tokyo/A1312/A131204/13253581/
居酒屋,酒処 蛍,,東京都葛飾区南水元4-27-17,https://tabelog.com/tokyo/A1324/A132403/13117805/
居酒屋,中みっちゃん,,東京都葛飾区立石1-17-8,https://tabelog.com/tokyo/A1324/A132403/13134512/
居酒屋,大衆割烹 のぼる,"営業時間
11:30～13:3017:00～21:00
定休日
日曜日",東京都葛飾区西新小岩1-8-4 １Ｆ,https://tabelog.com/tokyo/A1312/A131204/13039349/
居酒屋,若樽,,東京都葛飾区柴又7-6-3,https://tabelog.com/tokyo/A1324/A132403/13084617/
居酒屋,たまりば,,東京都葛飾区金町5-34-5,https://tabelog.com/tokyo/A1324/A132403/13211567/
居酒屋,鶏あえず,"営業時間
16:00～翌0:00
日曜営業
定休日
月曜日",東京都葛飾区新小岩1-26-17 プレアデス新小岩 1F,https://tabelog.com/tokyo/A1312/A131204/13285533/
居酒屋,い・い・かげん,"営業時間
18:00～24:00(料理L.O.24:00 ドリンクL.O.2400)
定休日
水曜日",東京都葛飾区新小岩2-3-8,https://tabelog.com/tokyo/A1312/A131204/13244316/
居酒屋,炭火焼鳥 とり俊,"営業時間
［火～金］17:00～翌2:00［土］16:00～翌1:00［日］15:00～24:00
日曜営業
定休日
月曜日",東京都葛飾区東金町1-27-1,https://tabelog.com/tokyo/A1324/A132403/13277093/
居酒屋,紫陽花,,東京都葛飾区高砂2-17-2,https://tabelog.com/tokyo/A1324/A132403/13282176/
居酒屋,家庭料理 にち,,東京都葛飾区白鳥4-1-25 白鳥ダイヤモンドマンション2 1F,https://tabelog.com/tokyo/A1324/A132403/13169144/
居酒屋,がや我屋,,東京都葛飾区新小岩1-51-12,https://tabelog.com/tokyo/A1312/A131204/13146395/
居酒屋,取々酒場 ばんじ,"営業時間
[火〜土]17:00〜24:00[日]17:00〜22:00
定休日
月曜日",東京都葛飾区亀有5-32-9,https://tabelog.com/tokyo/A1324/A132403/13290990/
